z	n	name	levelEnergy(MeV)	halflife	halflifeUnit	halflifeUncertainty	massExcess(keV)	massExcessUncertainty
67	86	153Ho	0.0687	9.3	m	0.5	-6.49E+04	5.07e+00
67	89	156Ho	0	56	m	1	-6.55E+04	3.84E+1
67	89	156Ho	0.0524	9.5	s	1.5	-6.55E+04	3.84e+01
67	89	156Ho	0+X	7.57	m	0.27	-6.55E+04	3.84E+1
67	90	157Ho	0	12.7	m	0.3	-6.68E+04	2.34E+1
67	91	158Ho	0	11.3	m	0.4	-6.61E+04	2.71E+1
67	91	158Ho	0.0672	28	m	1	-6.61E+04	2.71e+01
67	91	158Ho	0.18	21.1	m	1.5	-6.60E+04	2.71e+01
67	94	161Ho	0	2.48	h	0.05	-6.71E+04	2.15
67	94	161Ho	0.21115	6.77	s	0.07	-6.70E+04	2.15e+00
67	95	162Ho	0	15	m	1	-6.60E+04	3.1
67	95	162Ho	0.10587	67.1	m	0.8	-6.59E+04	3.10e+00
67	92	159Ho	0	33.05	m	0.11	-6.73E+04	3.04
67	92	159Ho	0.20591	8.3	s	0.08	-6.71E+04	3.04e+00
67	93	160Ho	0	25.6	m	0.3	-6.63E+04	1.50E+1
67	93	160Ho	0.05998	4.98	h	0.07	-6.63E+04	1.50e+01
67	93	160Ho	0.195	3.2	s	0.2	-6.62E+04	1.50e+01
67	98	165Ho	0	STABLE			-6.48E+04	7.86E-1
67	99	166Ho	0	26.808	h	0.008	-6.30E+04	7.86E-1
67	99	166Ho	0.005969	1132.6	y	3.9	-6.31E+04	7.86e-01
67	96	163Ho	0	4570	y	25	-6.63E+04	6.93E-1
67	96	163Ho	0.29788	1.09	s	0.03	-6.61E+04	6.93e-01
67	97	164Ho	0	28.8	m	0.4	-6.49E+04	1.39
67	97	164Ho	0.13978000000000002	36.6	m	0.3	-6.48E+04	1.39e+00
67	101	168Ho	0	2.99	m	0.07	-6.00E+04	3.00E+1
67	101	168Ho	0.059000000000000004	132	s	4	-6.00E+04	3.00e+01
67	100	167Ho	0	2.9675	h	0.0355	-6.22E+04	5.18
67	103	170Ho	0	2.76	m	0.05	-5.62E+04	5.00E+1
67	103	170Ho	0.12	43	s	2	-5.61E+04	5.00e+01
67	102	169Ho	0	4.7	m	0.1	-5.87E+04	2.00E+1
67	105	172Ho	0	25	s	3	-5.14E+04	1.96E+2
67	104	171Ho	0	53	s	2	-5.45E+04	6.00E+2
67	107	174Ho	0	3.5	s	0.5	-4.58E+04	3.00E+2
67	106	173Ho	0	7.1	s	0.4	-4.93E+04	2.98E+2
67	109	176Ho	0				-3.93E+04	5.00E+2
67	108	175Ho	0	1.9	s	0.6	-4.33E+04	4.00E+2
67	110	177Ho	0				-3.62E+04	5.00E+2
67	111	178Ho	0				-3.21E+04	5.00E+2
68	108	176Er	0				-4.66E+04	4.01E+2
68	107	175Er	0	1.2	m	0.3	-4.86E+04	4.01E+2
68	106	174Er	0	3.2	m	0.2	-5.19E+04	2.98E+2
68	106	174Er	1.1115	3.9	s	0.31	-5.08E+04	2.98e+02
68	105	173Er	0	1.4	m	0.1	-5.36E+04	1.96E+2
68	104	172Er	0	49.3	h	0.3	-5.64E+04	3.96
68	103	171Er	0	7.516	h	0.002	-5.77E+04	1.4
68	102	170Er	0	STABLE			-6.01E+04	1.38
68	101	169Er	0	9.39	d	0.02	-6.09E+04	3.04E-1
68	100	168Er	0	STABLE			-6.29E+04	2.62E-1
68	109	177Er	0				-4.28E+04	5.03E+2
68	112	180Er	0				-3.31E+04	5.00E+2
68	111	179Er	0				-3.60E+04	5.00E+2
68	110	178Er	0				-4.02E+04	5.96E+2
68	78	146Er	0	1.7	s	0.6	-4.43E+04	6.7
68	77	145Er	0	0.9	s	0.3	-3.92E+04	2.00E+2
68	77	145Er	0.253	1	s	0.2	-3.90E+04	2.00e+02
68	76	144Er	0				-3.66E+04	1.96E+2
68	75	143Er	0				-3.11E+04	4.00E+2
68	79	147Er	0	3.2	s	1.2	-4.66E+04	3.81E+1
68	79	147Er	0.1	1.6	s	0.2	-4.65E+04	3.82e+01
68	81	149Er	0	4	s	2	-5.37E+04	2.79E+1
68	81	149Er	0.7418	8.9	s	0.2	-5.30E+04	2.79e+01
68	80	148Er	0	4.6	s	0.1	-5.14E+04	1.02E+1
68	85	153Er	0	37.1	s	0.2	-6.04E+04	9.28
68	84	152Er	0	10.2	s	0.1	-6.05E+04	8.83
68	83	151Er	0	23.5	s	1.3	-5.82E+04	1.64E+1
68	83	151Er	2.586	0.58	s	0.02	-5.57E+04	1.65e+01
68	82	150Er	0	18.7	s	0.7	-5.78E+04	1.71E+1
68	89	157Er	0	18.65	m	0.1	-6.34E+04	2.65E+1
68	88	156Er	0	19.5	m	1	-6.42E+04	2.46E+1
68	87	155Er	0	5.3	m	0.3	-6.22E+04	6.07
68	86	154Er	0	3.73	m	0.09	-6.26E+04	4.96
68	92	160Er	0	28.58	h	0.09	-6.60E+04	2.42E+1
68	91	159Er	0	36	m	1	-6.45E+04	3.64
68	90	158Er	0	2.26	h	0.06	-6.53E+04	2.52E+1
68	96	164Er	0	STABLE			-6.59E+04	7.04E-1
68	95	163Er	0	75	m	0.4	-6.51E+04	4.62
68	94	162Er	0	STABLE			-6.63E+04	7.56E-1
68	93	161Er	0	3.21	h	0.03	-6.52E+04	8.77
68	99	167Er	0	STABLE			-6.32E+04	2.86E-1
68	99	167Er	0.20780099999999999	2.269	s	0.006	-6.31E+04	2.86e-01
68	98	166Er	0	STABLE			-6.49E+04	3.34E-1
68	97	165Er	0	10.36	h	0.04	-6.45E+04	9.18E-1
69	75	144Tm	0	1.9	us	0.7	-2.21E+04	4.00E+2
69	79	148Tm	0+X	0.7	s	0.2	-3.87E+04	1.02E+1
69	78	147Tm	0	0.58	s	0.03	-3.59E+04	6.83
69	77	146Tm	0	155	ms	20	-3.10E+04	2.00E+2
69	77	146Tm	0.3	75	ms	12	-3.08E+04	2.00e+02
69	77	146Tm	0.44	198	ms	3	-3.06E+04	2.00e+02
69	76	145Tm	0	3.16	us	0.16	-2.75E+04	1.96E+2
69	82	151Tm	0	4.17	s	0.1	-5.07E+04	1.93E+1
69	82	151Tm	0.0964	6.6	s	1.4	-5.07E+04	1.94e+01
69	81	150Tm	0	2.2	s	0.06	-4.64E+04	1.96E+2
69	81	150Tm	0+X	2.2	s	0.06	-4.64E+04	1.96E+2
69	80	149Tm	0	0.9	s	0.2	-4.39E+04	2.00E+2
69	86	155Tm	0	21.6	s	0.2	-5.66E+04	9.92
69	86	155Tm	0.041	45	s	3	-5.66E+04	9.92e+00
69	85	154Tm	0	8.1	s	0.3	-5.44E+04	1.44E+1
69	85	154Tm	0.07	3.3	s	0.07	-5.44E+04	1.44e+01
69	84	153Tm	0	1.48	s	0.01	-5.39E+04	1.19E+1
69	84	153Tm	0.0432	2.5	s	0.2	-5.39E+04	1.20e+01
69	83	152Tm	0	5.2	s	0.6	-5.17E+04	5.40E+1
69	83	152Tm	0+X	8	s	1	-5.17E+04	5.40E+1
69	89	158Tm	0	3.98	m	0.06	-5.87E+04	2.52E+1
69	88	157Tm	0	3.63	m	0.09	-5.87E+04	2.79E+1
69	87	156Tm	0	83	s	2	-5.68E+04	1.42E+1
69	93	162Tm	0	21.8	m	0.24	-6.14E+04	2.60E+1
69	93	162Tm	0.13	24.3	s	1.7	-6.13E+04	2.61e+01
69	92	161Tm	0	30.2	m	0.8	-6.18E+04	2.79E+1
69	92	161Tm	0.00751	7	m	2	-6.19E+04	2.79e+01
69	91	160Tm	0	9.4	m	0.3	-6.03E+04	3.26E+1
69	91	160Tm	0.07	74.5	s	1.5	-6.02E+04	3.27e+01
69	90	159Tm	0	9.13	m	0.16	-6.05E+04	2.79E+1
69	97	166Tm	0	7.7	h	0.03	-6.18E+04	1.15E+1
69	97	166Tm	0.122	348	ms	21	-6.18E+04	1.16e+01
69	96	165Tm	0	30.06	h	0.03	-6.29E+04	1.65
69	95	164Tm	0	1.95	m	0.06	-6.19E+04	2.50E+1
69	95	164Tm	0.01	5.1	m	0.1	-6.19E+04	2.50e+01
69	94	163Tm	0	1.81	h	0.005	-6.27E+04	5.51
69	99	168Tm	0	93.1	d	0.2	-6.13E+04	1.67
69	98	167Tm	0	9.28	d	0.04	-6.25E+04	1.25
69	109	178Tm	0				-4.42E+04	3.00E+2
69	108	177Tm	0	95	s	7	-4.75E+04	2.00E+2
69	108	177Tm	0+X	77	s	11	-4.75E+04	2.00E+2
69	105	174Tm	0	5.4	m	0.1	-5.38E+04	4.47E+1
69	105	174Tm	0.2524	2.29	s	0.01	-5.36E+04	4.47e+01
69	104	173Tm	0	8.24	h	0.08	-5.62E+04	4.4
69	107	176Tm	0	1.853	m	0.027	-4.93E+04	1.00E+2
69	106	175Tm	0	15.2	m	0.5	-5.23E+04	5.00E+1
69	101	170Tm	0	128.4	d	0.3	-5.97E+04	7.32E-1
69	100	169Tm	0	STABLE			-6.12E+04	7.38E-1
69	103	172Tm	0	63.6	h	0.2	-5.73E+04	5.48
69	102	171Tm	0	701.5	d	3.3	-5.92E+04	9.72E-1
69	112	181Tm	0				-3.54E+04	5.00E+2
69	111	180Tm	0				-3.81E+04	4.00E+2
69	110	179Tm	0				-4.19E+04	4.00E+2
70	79	149Yb	0	0.7	s	0.2	-3.33E+04	3.00E+2
70	89	159Yb	0	1.73	m	0.09	-5.58E+04	1.75E+1
70	86	156Yb	0	25	s	1.1	-5.32E+04	9.3
70	85	155Yb	0	1.79	s	0.02	-5.05E+04	1.66E+1
70	88	158Yb	0	1.49	m	0.13	-5.60E+04	7.97
70	87	157Yb	0	38.6	s	1	-5.34E+04	1.09E+1
70	82	152Yb	0	3.1	s	0.2	-4.62E+04	1.49E+2
70	81	151Yb	0	1.6	s	0.1	-4.15E+04	3.00E+2
70	81	151Yb	0.68	1.6	s	0.1	-4.09E+04	3.00e+02
70	84	154Yb	0	409	ms	2	-4.99E+04	1.72E+1
70	83	153Yb	0	4.2	s	0.1	-4.71E+04	2.00E+2
70	80	150Yb	0				-3.88E+04	3.00E+2
70	97	167Yb	0	17.5	m	0.1	-6.05E+04	3.96
70	96	166Yb	0	56.7	h	0.1	-6.15E+04	7
70	99	169Yb	0	32.015	d	0.009	-6.03E+04	1.78E-1
70	99	169Yb	0.0241999	46	s	2	-6.04E+04	1.78e-01
70	98	168Yb	0	STABLE			-6.15E+04	9.30E-2
70	93	163Yb	0	11.05	m	0.25	-5.92E+04	1.51E+1
70	92	162Yb	0	18.89	m	0.18	-5.98E+04	1.51E+1
70	95	165Yb	0	9.8	m	0.5	-6.02E+04	2.65E+1
70	94	164Yb	0	75.8	m	1.7	-6.10E+04	1.51E+1
70	91	161Yb	0	4.2	m	0.2	-5.78E+04	1.51E+1
70	90	160Yb	0	4.8	m	0.2	-5.81E+04	5.49
70	101	171Yb	0	STABLE			-5.93E+04	1.30E-2
70	100	170Yb	0	STABLE			-6.07E+04	1.00E-2
70	112	182Yb	0				-3.89E+04	4.00E+2
70	111	181Yb	0				-4.10E+04	2.98E+2
70	110	180Yb	0	2.4	m	0.5	-4.47E+04	3.00E+2
70	105	175Yb	0	4.1615	d	0.003	-5.46E+04	7.09E-2
70	104	174Yb	0	STABLE			-5.69E+04	1.10E-2
70	103	173Yb	0	STABLE			-5.75E+04	1.10E-2
70	102	172Yb	0	STABLE			-5.92E+04	1.40E-2
70	109	179Yb	0	8	m	0.4	-4.66E+04	2.00E+2
70	108	178Yb	0	74	m	3	-4.96E+04	6.58
70	107	177Yb	0	1.911	h	0.003	-5.09E+04	2.20E-1
70	107	177Yb	0.3315	6.5	s	0.02	-5.07E+04	2.20e-01
70	106	176Yb	0	STABLE			-5.34E+04	1.40E-2
70	106	176Yb	1.0498	11.4	s	0.3	-5.24E+04	1.40e-02
70	115	185Yb	0				-2.84E+04	5.00E+2
70	114	184Yb	0				-3.26E+04	5.03E+2
70	113	183Yb	0				-3.50E+04	4.00E+2
71	102	173Lu	0	1.37	y	0.01	-5.68E+04	1.56
71	101	172Lu	0	6.702	d	0.017	-5.67E+04	2.33
71	101	172Lu	0.04186	3.7	m	0.5	-5.67E+04	2.34e+00
71	104	175Lu	0	STABLE			-5.51E+04	1.2
71	103	174Lu	0	3.31	y	0.05	-5.55E+04	1.56
71	103	174Lu	0.17083	142	d	2	-5.54E+04	1.57e+00
71	106	177Lu	0	6.6472	d	0.0016	-5.23E+04	1.22
71	106	177Lu	0.9701757	160.35	d	0.28	-5.14E+04	1.22e+00
71	105	176Lu	0	3.71e+10	y	1.87e+08	-5.33E+04	1.21
71	105	176Lu	0.122845	3.6746	h	0.0062	-5.33E+04	1.21e+00
71	108	179Lu	0	4.59	h	0.06	-4.90E+04	5.15
71	107	178Lu	0	28.4	m	0.2	-5.03E+04	2.25
71	107	178Lu	0.1238	23.2	m	0.3	-5.02E+04	2.25e+00
71	109	180Lu	0	5.6	m	0.2	-4.66E+04	7.07E+1
71	111	182Lu	0	2	m	0.2	-4.17E+04	2.00E+2
71	110	181Lu	0	3.5	m	0.3	-4.47E+04	1.25E+2
71	100	171Lu	0	8.25	d	0.02	-5.78E+04	1.86
71	100	171Lu	0.07113	78	s	2	-5.78E+04	1.86e+00
71	113	184Lu	0	19	s	2	-3.63E+04	2.00E+2
71	112	183Lu	0	58	s	4	-3.97E+04	8.01E+1
71	115	186Lu	0				-3.03E+04	4.00E+2
71	114	185Lu	0				-3.39E+04	3.00E+2
71	117	188Lu	0				-2.38E+04	4.00E+2
71	116	187Lu	0				-2.77E+04	4.00E+2
71	87	158Lu	0	10.6	s	0.3	-4.72E+04	1.51E+1
71	86	157Lu	0	7.6	s	0.1	-4.64E+04	1.20E+1
71	86	157Lu	0.0265	4.79	s	0.12	-4.64E+04	1.21e+01
71	89	160Lu	0	36.1	s	0.3	-5.02E+04	5.68E+1
71	89	160Lu	0+X	40	s	1	-5.02E+04	5.68E+1
71	88	159Lu	0	12.1	s	1	-4.97E+04	3.76E+1
71	83	154Lu	0				-3.96E+04	2.01E+2
71	83	154Lu	0.059000000000000004	1.12	s	0.08	-3.96E+04	2.01e+02
71	82	153Lu	0	0.9	s	0.2	-3.83E+04	1.50E+2
71	85	156Lu	0	494	ms	12	-4.36E+04	5.41E+1
71	85	156Lu	0+X	198	ms	2	-4.36E+04	5.41E+1
71	84	155Lu	0	67	ms	2	-4.25E+04	1.92E+1
71	84	155Lu	0.061	138	ms	8	-4.25E+04	1.92e+01
71	81	152Lu	0	650	ms	71	-3.34E+04	1.96E+2
71	80	151Lu	0	79	ms	1	-3.03E+04	3.00E+2
71	80	151Lu	0.062	16	us	0.5	-3.02E+04	3.00e+02
71	98	169Lu	0	34.06	h	0.05	-5.80E+04	3
71	98	169Lu	0.029	160	s	10	-5.81E+04	3.00e+00
71	97	168Lu	0	5.5	m	0.1	-5.70E+04	3.79E+1
71	97	168Lu	0.16	6.6	m	0.4	-5.69E+04	3.80e+01
71	99	170Lu	0	2.01	d	0.02	-5.73E+04	1.68E+1
71	99	170Lu	0.09291	0.67	s	0.1	-5.72E+04	1.68e+01
71	94	165Lu	0	10.74	m	0.1	-5.64E+04	2.65E+1
71	93	164Lu	0	3.15	m	0.02	-5.46E+04	2.79E+1
71	96	167Lu	0	52	m	0.9	-5.75E+04	3.72E+1
71	96	167Lu	0.0337	1	m	>=	-5.75E+04	3.73e+01
71	95	166Lu	0	2.65	m	0.1	-5.60E+04	2.98E+1
71	95	166Lu	0.03437	1.41	m	0.1	-5.60E+04	2.98e+01
71	95	166Lu	0.043000000000000003	2.12	m	0.1	-5.60E+04	2.98e+01
71	90	161Lu	0	77	s	2	-5.25E+04	2.79E+1
71	92	163Lu	0	4.01	m	0.11	-5.47E+04	2.79E+1
71	91	162Lu	0	1.37	m	0.02	-5.28E+04	7.50E+1
71	91	162Lu	0+X	1.5	m	0	-5.28E+04	7.50E+1
71	91	162Lu	0+X	1.9	m	0	-5.28E+04	7.50E+1
71	79	150Lu	0	45	ms	3	-2.47E+04	3.00E+2
72	89	161Hf	0	18.4	s	0.4	-4.63E+04	2.34E+1
72	87	159Hf	0	5.2	s	0.1	-4.28E+04	1.68E+1
72	88	160Hf	0	13.6	s	0.2	-4.59E+04	9.53
72	85	157Hf	0	115	ms	1	-3.88E+04	2.00E+2
72	86	158Hf	0	2.9	s	0.2	-4.21E+04	1.74E+1
72	83	155Hf	0	840	ms	30	-3.43E+04	3.00E+2
72	84	156Hf	0	23	ms	1	-3.78E+04	1.49E+2
72	81	153Hf	0	60	ns	>	-2.73E+04	3.00E+2
72	82	154Hf	0	2	s	1	-3.27E+04	3.00E+2
72	98	170Hf	0	16.01	h	0.15	-5.62E+04	2.79E+1
72	99	171Hf	0	12.1	h	0.4	-5.54E+04	2.88E+1
72	99	171Hf	0.02193	29.5	s	0.9	-5.54E+04	2.89e+01
72	96	168Hf	0	25.95	m	0.2	-5.53E+04	2.79E+1
72	97	169Hf	0	3.25	m	0.04	-5.47E+04	2.79E+1
72	94	166Hf	0	6.77	m	0.3	-5.38E+04	2.79E+1
72	95	167Hf	0	2.05	m	0.04	-5.34E+04	2.79E+1
72	92	164Hf	0	111	s	8	-5.18E+04	1.58E+1
72	93	165Hf	0	76	s	4	-5.16E+04	2.79E+1
72	90	162Hf	0	38.7	s	1.1	-4.91E+04	8.95
72	91	163Hf	0	40	s	0.6	-4.92E+04	2.56E+1
72	109	181Hf	0	42.39	d	0.06	-4.74E+04	1.42
72	108	180Hf	0	STABLE			-4.97E+04	1.42
72	108	180Hf	1.141552	5.528	h	0.016	-4.86E+04	1.42e+00
72	107	179Hf	0	STABLE			-5.04E+04	1.41
72	107	179Hf	0.37503519999999996	18.67	s	0.04	-5.01E+04	1.42e+00
72	107	179Hf	1.10574	24.86	d	0.2	-4.94E+04	1.42e+00
72	106	178Hf	0	STABLE			-5.24E+04	1.41
72	106	178Hf	1.147416	4.3	s	0.1	-5.13E+04	1.42e+00
72	106	178Hf	2.4460900000000003	31	y	1	-5.00E+04	1.42e+00
72	105	177Hf	0	STABLE			-5.28E+04	1.41
72	105	177Hf	1.3154502000000001	1.09	s	0.05	-5.16E+04	1.41e+00
72	105	177Hf	2.74002	51.4	m	0.5	-5.01E+04	1.41e+00
72	104	176Hf	0	STABLE			-5.45E+04	1.48
72	103	175Hf	0	70.67	d	0.19	-5.44E+04	2.28
72	102	174Hf	0	7.00e+16	y	1.20e+16	-5.58E+04	2.25
72	101	173Hf	0	23.6	h	0.1	-5.54E+04	2.79E+1
72	100	172Hf	0	1.87	y	0.03	-5.64E+04	2.44E+1
72	110	182Hf	0	8.90e+06	y	9.00e+04	-4.60E+04	6.16
72	110	182Hf	1.1728699999999999	61.5	m	1.5	-4.49E+04	6.17e+00
72	118	190Hf	0				-2.48E+04	4.00E+2
72	117	189Hf	0				-2.71E+04	3.00E+2
72	116	188Hf	0				-3.08E+04	3.00E+2
72	115	187Hf	0				-3.30E+04	2.00E+2
72	114	186Hf	0	2.6	m	1.2	-3.64E+04	5.12E+1
72	114	186Hf	2.968	20	s	>	-3.35E+04	5.12e+01
72	113	185Hf	0	3.5	m	0.6	-3.83E+04	6.42E+1
72	112	184Hf	0	4.12	h	0.05	-4.14E+04	3.97E+1
72	112	184Hf	1.2722	48	s	10	-4.02E+04	3.97e+01
72	112	184Hf	2.477	12	m	2	-3.90E+04	3.97e+01
72	111	183Hf	0	1.019	h	0.003	-4.32E+04	3.00E+1
73	88	161Ta	0				-3.87E+04	2.43E+1
73	88	161Ta	0.095	3.09	s	0.1	-3.87E+04	2.44e+01
73	89	162Ta	0	3.56	s	0.12	-3.97E+04	6.33E+1
73	86	159Ta	0	1.04	s	0.11	-3.44E+04	1.96E+1
73	86	159Ta	0.064	0.553	s	0.045	-3.44E+04	1.97e+01
73	87	160Ta	0	1.55	s	0.04	-3.58E+04	5.43E+1
73	87	160Ta	0+X	1.7	s	0.2	-3.58E+04	5.43E+1
73	84	157Ta	0	10.2	ms	0.4	-2.95E+04	1.50E+2
73	85	158Ta	0	49	ms	8	-3.11E+04	2.01E+2
73	82	155Ta	0+X	2.9	ms	0.4	-2.39E+04	3.00E+2
73	83	156Ta	0	106	ms	4	-2.60E+04	3.00E+2
73	83	156Ta	0.10200000000000001	363	ms	42	-2.59E+04	3.00e+02
73	99	172Ta	0	36.8	m	0.3	-5.13E+04	2.79E+1
73	97	170Ta	0	6.76	m	0.06	-5.01E+04	2.79E+1
73	98	171Ta	0	23.3	m	0.3	-5.17E+04	2.79E+1
73	95	168Ta	0	2	m	0.1	-4.83E+04	2.79E+1
73	96	169Ta	0	4.9	m	0.4	-5.02E+04	2.79E+1
73	93	166Ta	0	34.4	s	0.5	-4.60E+04	2.79E+1
73	94	167Ta	0	80	s	4	-4.83E+04	2.79E+1
73	91	164Ta	0	14.2	s	0.4	-4.32E+04	2.79E+1
73	92	165Ta	0	31	s	1.5	-4.58E+04	1.35E+1
73	90	163Ta	0	10.7	s	1.2	-4.25E+04	3.80E+1
73	108	181Ta	0	STABLE			-4.84E+04	1.57
73	107	180Ta	0	8.154	h	0.006	-4.89E+04	2.06
73	107	180Ta	0.07679	STABLE			-4.89E+04	2.07e+00
73	109	182Ta	0	114.804	d	0.11	-4.64E+04	1.57
73	109	182Ta	0.016273	283	ms	3	-4.64E+04	1.58e+00
73	109	182Ta	0.519577	15.85	m	0.1	-4.59E+04	1.58e+00
73	104	177Ta	0	56.56	h	0.06	-5.17E+04	3.31
73	103	176Ta	0	8.08	h	0.07	-5.13E+04	3.07E+1
73	106	179Ta	0	1.815	y	0.03	-5.03E+04	1.46
73	105	178Ta	0+X	2.41	h	0.07	-5.05E+04	5.20E+1
73	105	178Ta	0+X	290	ms	12	-5.05E+04	5.20E+1
73	105	178Ta	0+X	9.32	m	0.04	-5.05E+04	5.20E+1
73	100	173Ta	0	3.14	h	0.13	-5.23E+04	2.79E+1
73	102	175Ta	0	10.5	h	0.2	-5.24E+04	2.79E+1
73	101	174Ta	0	1.08	h	0.03	-5.17E+04	2.79E+1
73	121	194Ta	0				-1.71E+04	5.00E+2
73	120	193Ta	0				-2.08E+04	4.00E+2
73	119	192Ta	0	2.2	s	0.7	-2.31E+04	4.00E+2
73	118	191Ta	0				-2.65E+04	3.00E+2
73	115	188Ta	0	19.6	s	2	-3.39E+04	2.00E+2
73	115	188Ta	0.099	19.6	s	2	-3.38E+04	2.00e+02
73	114	187Ta	0	283	s	10	-3.68E+04	5.58E+1
73	114	187Ta	1.784	7.3	s	0.9	-3.51E+04	5.59e+01
73	114	187Ta	2.934	5	m	>	-3.40E+04	5.59e+01
73	117	190Ta	0	5.3	s	0.7	-2.87E+04	2.00E+2
73	116	189Ta	0				-3.19E+04	2.00E+2
73	111	184Ta	0	8.7	h	0.1	-4.28E+04	2.60E+1
73	110	183Ta	0	5.1	d	0.1	-4.52E+04	1.59
73	113	186Ta	0	10.5	m	0.2	-3.86E+04	6.00E+1
73	113	186Ta	0.336	1.54	m	0.05	-3.83E+04	6.00e+01
73	113	186Ta	0.3479	17	s	2	-3.83E+04	6.00e+01
73	112	185Ta	0	49.5	m	1.5	-4.13E+04	1.41E+1
74	117	191W	0				-3.11E+04	4.19E+1
74	118	192W	0				-2.96E+04	2.00E+2
74	119	193W	0				-2.61E+04	2.00E+2
74	113	187W	0	23.8	h	0.03	-3.99E+04	1.21
74	114	188W	0	69.77	d	0.05	-3.86E+04	3.08
74	115	189W	0	11.6	m	0.2	-3.58E+04	2.00E+2
74	116	190W	0	30	m	1.5	-3.43E+04	3.53E+1
74	110	184W	0	STABLE			-4.57E+04	7.38E-1
74	111	185W	0	74.9	d	0.4	-4.33E+04	7.39E-1
74	111	185W	0.197383	1.67	m	0.03	-4.32E+04	7.39e-01
74	112	186W	0	STABLE			-4.25E+04	1.21
74	120	194W	0				-2.44E+04	3.00E+2
74	121	195W	0				-2.07E+04	3.00E+2
74	122	196W	0				-1.87E+04	4.00E+2
74	123	197W	0				-1.48E+04	4.00E+2
74	106	180W	0	1.59e+18	y	5.00e+16	-4.96E+04	1.43
74	107	181W	0	120.96	d	0.02	-4.82E+04	1.44
74	108	182W	0	STABLE			-4.82E+04	7.45E-1
74	109	183W	0	STABLE			-4.63E+04	7.43E-1
74	109	183W	0.30949200000000004	5.36	s	0.08	-4.61E+04	7.43e-01
74	102	176W	0	2.5	h	0.1	-5.06E+04	2.79E+1
74	103	177W	0	132	m	2	-4.97E+04	2.79E+1
74	104	178W	0	21.6	d	0.3	-5.04E+04	1.51E+1
74	105	179W	0	37.05	m	0.16	-4.92E+04	1.45E+1
74	105	179W	0.22191	6.42	m	0.07	-4.91E+04	1.46e+01
74	100	174W	0	34.3	m	1	-5.02E+04	2.79E+1
74	101	175W	0	35.2	m	0.6	-4.96E+04	2.79E+1
74	89	163W	0	2.7	s	0.1	-3.49E+04	5.84E+1
74	88	162W	0	0.99	s	0.03	-3.39E+04	1.76E+1
74	87	161W	0	409	ms	18	-3.05E+04	2.00E+2
74	86	160W	0	91	ms	5	-2.93E+04	1.49E+2
74	85	159W	0	8.5	ms	0.6	-2.54E+04	3.00E+2
74	84	158W	0	1.4	ms	0.2	-2.36E+04	3.00E+2
74	83	157W	0	275	ms	40	-1.96E+04	4.00E+2
74	99	173W	0	7.29	m	0.51	-4.87E+04	2.79E+1
74	98	172W	0	6.6	m	0.9	-4.90E+04	2.79E+1
74	97	171W	0	2.39	m	0.04	-4.70E+04	2.79E+1
74	96	170W	0	2.42	m	0.04	-4.72E+04	1.31E+1
74	95	169W	0	70	s	9	-4.49E+04	1.54E+1
74	94	168W	0	50.9	s	1.9	-4.48E+04	1.32E+1
74	93	167W	0	19.9	s	0.5	-4.20E+04	1.87E+1
74	92	166W	0	19.2	s	0.6	-4.18E+04	9.46
74	91	165W	0	5.1	s	0.5	-3.88E+04	2.57E+1
74	90	164W	0	6.34	s	0.15	-3.82E+04	9.67
75	118	193Re	0				-3.02E+04	3.91E+1
75	119	194Re	0	5	s	1	-2.72E+04	2.00E+2
75	119	194Re	0.28500000000000003	25	s	8	-2.70E+04	2.00e+02
75	119	194Re	0.833	100	s	10	-2.64E+04	2.00e+02
75	116	191Re	0	9.8	m	0.5	-3.43E+04	1.02E+1
75	117	192Re	0	15.2	s	0.6	-3.15E+04	7.07E+1
75	110	185Re	0	STABLE			-4.38E+04	8.20E-1
75	111	186Re	0	3.7185	d	0	-4.19E+04	8.20E-1
75	111	186Re	0.1482	&asymp;2.00e+05	y		-4.18E+04	8.20e-01
75	114	189Re	0	24.2	h	0.4	-3.79E+04	8.19
75	115	190Re	0	3	m	0.3	-3.55E+04	4.87
75	115	190Re	0.20400000000000001	3.3	h	0.2	-3.54E+04	4.87e+00
75	112	187Re	0	4.12e+10	y	1.10e+09	-4.12E+04	7.37E-1
75	113	188Re	0	17.004	h	0.002	-3.90E+04	7.38E-1
75	113	188Re	0.1720848	18.59	m	0.04	-3.88E+04	7.38e-01
75	121	196Re	0	3	s	-1	-2.23E+04	3.00E+2
75	122	197Re	0				-2.03E+04	3.00E+2
75	120	195Re	0	6	s	1	-2.55E+04	3.00E+2
75	123	198Re	0				-1.69E+04	4.00E+2
75	124	199Re	0				-1.47E+04	4.00E+2
75	107	182Re	0	64.2	h	0.4	-4.54E+04	1.01E+2
75	107	182Re	0+X	14.14	h	0.38	-4.54E+04	1.01E+2
75	108	183Re	0	70	d	1.4	-4.58E+04	8.03
75	105	180Re	0	2.46	m	0.03	-4.58E+04	2.13E+1
75	106	181Re	0	19.95	h	0.37	-4.65E+04	1.25E+1
75	109	184Re	0	35.43	d	0.16	-4.42E+04	4.27
75	109	184Re	0.1880463	168	d	6	-4.40E+04	4.28e+00
75	100	175Re	0	5.89	m	0.05	-4.52E+04	2.79E+1
75	103	178Re	0	13.2	m	0.2	-4.56E+04	2.79E+1
